0.43055,-1.394,0.37353,-0.56578,-0.32503,-0.1802
0.42594,-1.3801,0.37011,-0.55911,-0.32163,-0.17949
0.42143,-1.3662,0.36665,-0.55277,-0.31826,-0.17852
0.41701,-1.3526,0.36319,-0.54668,-0.31492,-0.17735
0.41267,-1.339,0.35973,-0.5408,-0.31163,-0.17603
0.40841,-1.3256,0.35628,-0.53509,-0.30838,-0.17459
0.4042,-1.3123,0.35284,-0.52953,-0.30519,-0.17307
0.40006,-1.2992,0.34942,-0.52409,-0.30203,-0.17147
0.39597,-1.2862,0.34602,-0.51876,-0.29892,-0.16983
0.39193,-1.2733,0.34264,-0.51353,-0.29585,-0.16815
0.38795,-1.2606,0.33928,-0.50839,-0.29283,-0.16644
0.38401,-1.248,0.33596,-0.50333,-0.28984,-0.16471
0.38012,-1.2355,0.33265,-0.49835,-0.28689,-0.16296
0.37627,-1.2232,0.32938,-0.49344,-0.28398,-0.1612
0.37246,-1.2109,0.32613,-0.48859,-0.28111,-0.15943
0.3687,-1.1988,0.32291,-0.4838,-0.27827,-0.15767
0.36498,-1.1868,0.31972,-0.47908,-0.27546,-0.1559
0.3613,-1.1749,0.31656,-0.47441,-0.27268,-0.15413
0.35766,-1.1632,0.31343,-0.46979,-0.26994,-0.15237
0.35406,-1.1516,0.31032,-0.46523,-0.26723,-0.15062
0.3505,-1.14,0.30725,-0.46072,-0.26455,-0.14887
0.34698,-1.1286,0.3042,-0.45626,-0.26189,-0.14713
0.34349,-1.1174,0.30118,-0.45184,-0.25927,-0.14541
0.34004,-1.1062,0.29819,-0.44748,-0.25668,-0.14369
0.33662,-1.0951,0.29523,-0.44315,-0.25411,-0.14198
0.33324,-1.0842,0.2923,-0.43888,-0.25157,-0.14029
0.3299,-1.0733,0.28939,-0.43464,-0.24906,-0.13861
0.32659,-1.0626,0.28652,-0.43045,-0.24657,-0.13694
0.32331,-1.052,0.28367,-0.42631,-0.24411,-0.13529
0.32007,-1.0414,0.28085,-0.4222,-0.24168,-0.13365
0.31686,-1.031,0.27805,-0.41813,-0.23927,-0.13203
0.31369,-1.0207,0.27529,-0.41411,-0.23688,-0.13041
0.31054,-1.0105,0.27255,-0.41012,-0.23452,-0.12882
0.30743,-1.0004,0.26983,-0.40617,-0.23218,-0.12724
0.30435,-0.99039,0.26715,-0.40226,-0.22987,-0.12567
0.3013,-0.98048,0.26449,-0.39839,-0.22758,-0.12412
0.29829,-0.97068,0.26185,-0.39456,-0.22531,-0.12259
0.2953,-0.96097,0.25924,-0.39076,-0.22307,-0.12107
0.29234,-0.95136,0.25666,-0.387,-0.22084,-0.11956
0.28942,-0.94184,0.2541,-0.38328,-0.21864,-0.11807
0.28652,-0.93242,0.25157,-0.37959,-0.21646,-0.1166
0.28365,-0.9231,0.24906,-0.37594,-0.21431,-0.11514
0.28081,-0.91387,0.24658,-0.37232,-0.21217,-0.11369
0.278,-0.90473,0.24413,-0.36874,-0.21006,-0.11226
0.27522,-0.89568,0.24169,-0.36519,-0.20796,-0.11085
0.27247,-0.88672,0.23928,-0.36167,-0.20589,-0.10945
0.26974,-0.87785,0.2369,-0.35819,-0.20383,-0.10807
0.26705,-0.86907,0.23453,-0.35474,-0.2018,-0.1067
0.26437,-0.86038,0.2322,-0.35133,-0.19978,-0.10534
0.26173,-0.85177,0.22988,-0.34794,-0.19779,-0.104
0.25911,-0.84325,0.22759,-0.34459,-0.19581,-0.10268
0.25652,-0.83482,0.22532,-0.34127,-0.19386,-0.10137
0.25396,-0.82647,0.22307,-0.33798,-0.19192,-0.10007
0.25142,-0.81821,0.22085,-0.33473,-0.19,-0.098793
0.2489,-0.81002,0.21864,-0.3315,-0.1881,-0.097526
0.24641,-0.80192,0.21646,-0.3283,-0.18621,-0.096273
0.24395,-0.7939,0.2143,-0.32514,-0.18435,-0.095035
0.24151,-0.78596,0.21217,-0.322,-0.1825,-0.09381
0.2391,-0.7781,0.21005,-0.3189,-0.18067,-0.092599
0.23671,-0.77032,0.20795,-0.31582,-0.17886,-0.091402
0.23434,-0.76261,0.20588,-0.31278,-0.17706,-0.090218
0.232,-0.75499,0.20382,-0.30976,-0.17528,-0.089048
0.22968,-0.74744,0.20179,-0.30677,-0.17352,-0.087891
0.22738,-0.73996,0.19978,-0.30381,-0.17177,-0.086748
0.22511,-0.73256,0.19778,-0.30088,-0.17004,-0.085618
0.22286,-0.72523,0.19581,-0.29797,-0.16833,-0.0845
0.22063,-0.71798,0.19386,-0.29509,-0.16663,-0.083396
0.21843,-0.7108,0.19192,-0.29224,-0.16494,-0.082304
0.21625,-0.70369,0.19,-0.28942,-0.16327,-0.081225
0.21409,-0.69665,0.18811,-0.28663,-0.16162,-0.080158
0.21195,-0.68968,0.18623,-0.28386,-0.15998,-0.079104
0.20983,-0.68279,0.18437,-0.28111,-0.15836,-0.078062
0.20773,-0.67596,0.18253,-0.2784,-0.15675,-0.077032
0.20566,-0.6692,0.18071,-0.27571,-0.15515,-0.076014
0.2036,-0.6625,0.17891,-0.27304,-0.15357,-0.075008
0.20157,-0.65588,0.17712,-0.2704,-0.152,-0.074014
0.19955,-0.64932,0.17535,-0.26779,-0.15045,-0.073031
0.19756,-0.64282,0.1736,-0.2652,-0.14891,-0.07206
0.19558,-0.6364,0.17187,-0.26264,-0.14738,-0.0711
0.19363,-0.63003,0.17015,-0.2601,-0.14587,-0.070151
0.1917,-0.62373,0.16845,-0.25758,-0.14437,-0.069214
0.18978,-0.61749,0.16677,-0.25509,-0.14288,-0.068287
0.18788,-0.61132,0.16511,-0.25263,-0.1414,-0.067371
0.18601,-0.6052,0.16346,-0.25019,-0.13993,-0.066466
0.18415,-0.59915,0.16183,-0.24777,-0.13848,-0.065572
0.18231,-0.59316,0.16021,-0.24537,-0.13703,-0.064688
0.18049,-0.58722,0.15861,-0.243,-0.1356,-0.063814
0.17868,-0.58135,0.15703,-0.24065,-0.13418,-0.062951
0.1769,-0.57554,0.15546,-0.23832,-0.13277,-0.062097
0.17513,-0.56978,0.15391,-0.23602,-0.13137,-0.061254
0.17338,-0.56408,0.15237,-0.23374,-0.12998,-0.06042
0.17165,-0.55844,0.15085,-0.23148,-0.12859,-0.059596
0.16994,-0.55285,0.14934,-0.22924,-0.12722,-0.058781
0.16824,-0.54733,0.14785,-0.22703,-0.12585,-0.057976
0.16656,-0.54185,0.14637,-0.22483,-0.1245,-0.05718
0.16489,-0.53643,0.14491,-0.22266,-0.12315,-0.056393
0.16325,-0.53107,0.14347,-0.22051,-0.1218,-0.055615
0.16162,-0.52576,0.14203,-0.21838,-0.12047,-0.054846
0.16,-0.5205,0.14061,-0.21627,-0.11914,-0.054085
0.1584,-0.51529,0.13921,-0.21419,-0.11781,-0.053333
0.15682,-0.51014,0.13782,-0.21212,-0.11649,-0.052589
0.15525,-0.50504,0.13644,-0.21008,-0.11517,-0.051854
0.1537,-0.49999,0.13508,-0.20805,-0.11386,-0.051126
0.15217,-0.49498,0.13373,-0.20605,-0.11255,-0.050406
0.15065,-0.49003,0.1324,-0.20406,-0.11124,-0.049694
0.14914,-0.48513,0.13107,-0.2021,-0.10993,-0.04899
0.14765,-0.48028,0.12976,-0.20016,-0.10861,-0.048293
0.14618,-0.47548,0.12847,-0.19823,-0.1073,-0.047603
0.14472,-0.47072,0.12718,-0.19633,-0.10598,-0.04692
0.14327,-0.46601,0.12591,-0.19444,-0.10466,-0.046245
0.14184,-0.46135,0.12466,-0.19258,-0.10334,-0.045577
0.14042,-0.45674,0.12341,-0.19073,-0.10201,-0.044915
0.13902,-0.45217,0.12218,-0.1889,-0.10067,-0.044261
0.13763,-0.44765,0.12096,-0.1871,-0.099332,-0.043614
0.13626,-0.44317,0.11975,-0.1853,-0.097984,-0.042974
0.1349,-0.43874,0.11855,-0.18353,-0.09663,-0.042341
0.13355,-0.43435,0.11737,-0.18177,-0.095271,-0.041716
0.13221,-0.43001,0.1162,-0.18003,-0.093908,-0.041098
0.13089,-0.42571,0.11504,-0.17831,-0.092543,-0.040488
0.12959,-0.42145,0.11389,-0.17661,-0.091177,-0.039885
0.12829,-0.41724,0.11275,-0.17492,-0.089811,-0.039291
0.12701,-0.41306,0.11162,-0.17324,-0.088449,-0.038704
0.12574,-0.40893,0.11051,-0.17158,-0.087091,-0.038126
0.12449,-0.40484,0.1094,-0.16994,-0.085738,-0.037556
0.12324,-0.40079,0.10831,-0.16831,-0.084393,-0.036994
0.12201,-0.39678,0.10723,-0.1667,-0.083056,-0.03644
0.12079,-0.39282,0.10616,-0.1651,-0.081729,-0.035894
0.11959,-0.38889,0.1051,-0.16352,-0.080411,-0.035356
0.11839,-0.385,0.10405,-0.16195,-0.079104,-0.034826
0.11721,-0.38115,0.10301,-0.1604,-0.077809,-0.034304
0.11604,-0.37734,0.10198,-0.15886,-0.076524,-0.03379
0.11488,-0.37356,0.10096,-0.15733,-0.075252,-0.033283
0.11373,-0.36983,0.099948,-0.15582,-0.073991,-0.032785
0.11259,-0.36613,0.09895,-0.15433,-0.072742,-0.032294
0.11147,-0.36247,0.097961,-0.15284,-0.071506,-0.03181
0.11036,-0.35884,0.096982,-0.15137,-0.070281,-0.031334
0.10925,-0.35525,0.096013,-0.14992,-0.069068,-0.030865
0.10816,-0.3517,0.095053,-0.14848,-0.067868,-0.030403
0.10708,-0.34818,0.094103,-0.14705,-0.066679,-0.029949
0.10601,-0.3447,0.093163,-0.14563,-0.065502,-0.029501
0.10495,-0.34125,0.092232,-0.14423,-0.064337,-0.029061
0.1039,-0.33784,0.09131,-0.14284,-0.063183,-0.028627
0.10287,-0.33446,0.090397,-0.14147,-0.062042,-0.0282
