0.52317,-0.59895,0.00050479,-0.26259,-0.75202,-1.5883,-0.2895,-0.15506,0.014983,0.029213,0.0079592,0.036237,0
0.52249,-0.59902,-8.721e-05,-0.26496,-0.74784,-1.5741,-0.29739,-0.1549,0.031491,0.0098887,0.013561,0.027819,0
0.52182,-0.59909,-0.00068206,-0.26724,-0.74386,-1.56,-0.30519,-0.15469,0.048047,-0.0095545,0.019164,0.019328,0
0.52114,-0.59916,-0.0012791,-0.26944,-0.74007,-1.5458,-0.31292,-0.15441,0.064637,-0.029093,0.024766,0.010779,0
0.52046,-0.59923,-0.0018779,-0.27157,-0.73649,-1.5316,-0.32058,-0.15408,0.081251,-0.048704,0.030365,0.0021813,0
0.51978,-0.5993,-0.0024778,-0.27362,-0.73309,-1.5174,-0.32816,-0.15371,0.097877,-0.068371,0.03596,-0.0064532,0
0.5191,-0.59937,-0.0030785,-0.27561,-0.72988,-1.5032,-0.33568,-0.15329,0.11451,-0.088074,0.041548,-0.015115,0
0.51842,-0.59945,-0.0036795,-0.27754,-0.72686,-1.4889,-0.34313,-0.15283,0.13113,-0.1078,0.047131,-0.023796,0
0.51774,-0.59952,-0.0042805,-0.27941,-0.72401,-1.4747,-0.35052,-0.15233,0.14775,-0.12753,0.052706,-0.032487,0
0.51706,-0.59959,-0.0048812,-0.28122,-0.72134,-1.4604,-0.35786,-0.1518,0.16434,-0.14725,0.058273,-0.041181,0
0.51638,-0.59967,-0.0054812,-0.28298,-0.71884,-1.4462,-0.36513,-0.15123,0.18092,-0.16696,0.063831,-0.049871,0
0.5157,-0.59974,-0.0060803,-0.2847,-0.71652,-1.4319,-0.37236,-0.15064,0.19746,-0.18663,0.069382,-0.058551,0
0.51502,-0.59982,-0.0066783,-0.28637,-0.71436,-1.4176,-0.37954,-0.15002,0.21398,-0.20627,0.074924,-0.067214,0
0.51435,-0.59989,-0.0072749,-0.288,-0.71237,-1.4033,-0.38667,-0.14937,0.23046,-0.22585,0.080459,-0.075855,0
0.51367,-0.59996,-0.0078699,-0.28958,-0.71053,-1.389,-0.39376,-0.14871,0.2469,-0.24538,0.085986,-0.08447,0
0.513,-0.60004,-0.0084633,-0.29113,-0.70886,-1.3747,-0.4008,-0.14802,0.2633,-0.26484,0.091505,-0.093052,0
0.51233,-0.60011,-0.0090547,-0.29264,-0.70734,-1.3603,-0.40781,-0.14731,0.27965,-0.28423,0.097018,-0.1016,0
0.51167,-0.60018,-0.0096441,-0.29412,-0.70598,-1.3459,-0.41479,-0.14658,0.29596,-0.30354,0.10253,-0.1101,0
0.511,-0.60025,-0.010231,-0.29556,-0.70477,-1.3315,-0.42173,-0.14583,0.31223,-0.32277,0.10803,-0.11856,0
0.51034,-0.60032,-0.010816,-0.29697,-0.70371,-1.3171,-0.42865,-0.14507,0.32845,-0.3419,0.11353,-0.12698,0
0.50968,-0.60039,-0.011399,-0.29836,-0.70279,-1.3027,-0.43553,-0.1443,0.34462,-0.36093,0.11902,-0.13534,0
0.50903,-0.60045,-0.011979,-0.29971,-0.70203,-1.2882,-0.4424,-0.14351,0.36074,-0.37987,0.12451,-0.14364,0
0.50837,-0.60052,-0.012557,-0.30104,-0.70141,-1.2737,-0.44924,-0.14272,0.37681,-0.39869,0.13,-0.15189,0
0.50772,-0.60058,-0.013131,-0.30234,-0.70092,-1.2592,-0.45606,-0.14191,0.39283,-0.41741,0.1355,-0.16007,0
0.50708,-0.60065,-0.013704,-0.30361,-0.70059,-1.2446,-0.46287,-0.14109,0.4088,-0.436,0.14099,-0.16819,0
0.50643,-0.60071,-0.014273,-0.30487,-0.70039,-1.23,-0.46967,-0.14026,0.42472,-0.45449,0.14649,-0.17625,0
0.50579,-0.60077,-0.01484,-0.3061,-0.70032,-1.2154,-0.47645,-0.13942,0.4406,-0.47284,0.15199,-0.18423,0
0.50516,-0.60082,-0.015403,-0.3073,-0.7004,-1.2007,-0.48323,-0.13857,0.45643,-0.49107,0.15749,-0.19214,0
0.50452,-0.60088,-0.015964,-0.30849,-0.70061,-1.186,-0.49,-0.13772,0.47221,-0.50917,0.16301,-0.19997,0
0.50389,-0.60093,-0.016522,-0.30966,-0.70095,-1.1712,-0.49677,-0.13686,0.48795,-0.52714,0.16853,-0.20773,0
0.50327,-0.60098,-0.017077,-0.3108,-0.70143,-1.1564,-0.50354,-0.136,0.50364,-0.54498,0.17407,-0.2154,0
0.50264,-0.60103,-0.017629,-0.31193,-0.70204,-1.1416,-0.51031,-0.13513,0.5193,-0.56267,0.17962,-0.22299,0
0.50202,-0.60108,-0.018178,-0.31304,-0.70278,-1.1267,-0.51709,-0.13425,0.53491,-0.58023,0.18518,-0.2305,0
0.50141,-0.60112,-0.018724,-0.31413,-0.70366,-1.1117,-0.52387,-0.13338,0.55048,-0.59764,0.19076,-0.23792,0
0.5008,-0.60116,-0.019268,-0.31521,-0.70466,-1.0967,-0.53067,-0.13249,0.56602,-0.6149,0.19636,-0.24524,0
0.50019,-0.6012,-0.019808,-0.31627,-0.70579,-1.0816,-0.53748,-0.13161,0.58153,-0.63201,0.20199,-0.25247,0
0.49958,-0.60123,-0.020345,-0.31731,-0.70705,-1.0665,-0.54431,-0.13072,0.597,-0.64898,0.20764,-0.25961,0
0.49898,-0.60127,-0.020879,-0.31834,-0.70844,-1.0513,-0.55115,-0.12983,0.61245,-0.66579,0.21332,-0.26665,0
0.49838,-0.6013,-0.02141,-0.31935,-0.70996,-1.036,-0.55802,-0.12894,0.62787,-0.68244,0.21902,-0.27359,0
0.49778,-0.60132,-0.021938,-0.32035,-0.71161,-1.0207,-0.56492,-0.12804,0.64328,-0.69894,0.22476,-0.28042,0
0.49719,-0.60134,-0.022463,-0.32133,-0.71339,-1.0053,-0.57184,-0.12715,0.65866,-0.71527,0.23054,-0.28715,0
0.4966,-0.60136,-0.022985,-0.3223,-0.71529,-0.98975,-0.5788,-0.12625,0.67403,-0.73144,0.23636,-0.29377,0
0.49601,-0.60138,-0.023505,-0.32326,-0.71732,-0.97417,-0.58578,-0.12535,0.68939,-0.74745,0.24222,-0.30028,0
0.49543,-0.60139,-0.024021,-0.3242,-0.71948,-0.9585,-0.59281,-0.12446,0.70475,-0.76328,0.24813,-0.30667,0
0.49485,-0.6014,-0.024535,-0.32514,-0.72177,-0.94273,-0.59988,-0.12356,0.72011,-0.77895,0.2541,-0.31294,0
0.49428,-0.6014,-0.025046,-0.32606,-0.72418,-0.92687,-0.60699,-0.12266,0.73547,-0.79444,0.26011,-0.31909,0
0.4937,-0.6014,-0.025554,-0.32696,-0.72673,-0.9109,-0.61415,-0.12176,0.75084,-0.80976,0.26619,-0.32511,0
0.49313,-0.60139,-0.026059,-0.32786,-0.7294,-0.89483,-0.62136,-0.12087,0.76623,-0.8249,0.27234,-0.33101,0
0.49256,-0.60138,-0.026562,-0.32874,-0.73221,-0.87865,-0.62863,-0.11997,0.78164,-0.83985,0.27856,-0.33677,0
0.492,-0.60137,-0.027063,-0.32961,-0.73515,-0.86235,-0.63596,-0.11908,0.79708,-0.85463,0.28485,-0.34239,0
0.49144,-0.60135,-0.02756,-0.33048,-0.73821,-0.84593,-0.64335,-0.11818,0.81256,-0.86921,0.29123,-0.34788,0
0.49088,-0.60132,-0.028056,-0.33133,-0.74141,-0.82938,-0.6508,-0.11729,0.82808,-0.8836,0.29769,-0.35321,0
0.49032,-0.60129,-0.028549,-0.33217,-0.74475,-0.8127,-0.65833,-0.1164,0.84366,-0.8978,0.30425,-0.35839,0
0.48977,-0.60125,-0.029039,-0.33299,-0.74822,-0.79588,-0.66593,-0.11551,0.85929,-0.91179,0.31092,-0.36342,0
0.48922,-0.6012,-0.029528,-0.33381,-0.75182,-0.77892,-0.67361,-0.11462,0.87501,-0.92559,0.3177,-0.36828,0
0.48867,-0.60115,-0.030015,-0.33462,-0.75556,-0.76181,-0.68137,-0.11374,0.8908,-0.93917,0.3246,-0.37297,0
0.48812,-0.60109,-0.030499,-0.33542,-0.75943,-0.74454,-0.68922,-0.11286,0.90669,-0.95255,0.33163,-0.37749,0
0.48758,-0.60102,-0.030982,-0.3362,-0.76345,-0.7271,-0.69716,-0.11197,0.92269,-0.9657,0.33881,-0.38182,0
0.48704,-0.60095,-0.031463,-0.33698,-0.7676,-0.7095,-0.7052,-0.1111,0.9388,-0.97863,0.34613,-0.38596,0
0.4865,-0.60086,-0.031943,-0.33775,-0.77189,-0.69172,-0.71335,-0.11022,0.95506,-0.99134,0.35362,-0.3899,0
0.48596,-0.60077,-0.032421,-0.3385,-0.77633,-0.67376,-0.7216,-0.10935,0.97147,-1.0038,0.36129,-0.39362,0
0.48542,-0.60066,-0.032898,-0.33925,-0.78091,-0.65561,-0.72996,-0.10848,0.98805,-1.016,0.36915,-0.39713,0
0.48488,-0.60055,-0.033374,-0.33998,-0.78563,-0.63726,-0.73844,-0.10761,1.0048,-1.028,0.37723,-0.4004,0
0.48435,-0.60043,-0.033849,-0.34071,-0.79049,-0.61871,-0.74704,-0.10675,1.0218,-1.0397,0.38552,-0.40343,0
0.48381,-0.60029,-0.034324,-0.34142,-0.7955,-0.59996,-0.75577,-0.10589,1.039,-1.0511,0.39407,-0.4062,0
0.48328,-0.60014,-0.034798,-0.34213,-0.80065,-0.58099,-0.76463,-0.10503,1.0565,-1.0623,0.40288,-0.40869,0
0.48274,-0.59997,-0.035272,-0.34282,-0.80594,-0.56181,-0.77363,-0.10418,1.0742,-1.0732,0.41198,-0.4109,0
0.48221,-0.5998,-0.035747,-0.3435,-0.81138,-0.5424,-0.78277,-0.10333,1.0923,-1.0837,0.42139,-0.41279,0
0.48167,-0.5996,-0.036222,-0.34418,-0.81695,-0.52278,-0.79205,-0.10248,1.1108,-1.094,0.43115,-0.41436,0
0.48114,-0.59939,-0.036698,-0.34484,-0.82266,-0.50293,-0.80147,-0.10163,1.1296,-1.1039,0.44128,-0.41558,0
0.4806,-0.59916,-0.037175,-0.34548,-0.8285,-0.48287,-0.81104,-0.10079,1.1488,-1.1134,0.45182,-0.41642,0
0.48006,-0.59891,-0.037654,-0.34612,-0.83447,-0.46259,-0.82077,-0.099957,1.1686,-1.1226,0.4628,-0.41686,0
0.47952,-0.59864,-0.038135,-0.34674,-0.84055,-0.44212,-0.83063,-0.099124,1.1888,-1.1314,0.47427,-0.41688,0
0.47897,-0.59834,-0.038619,-0.34735,-0.84673,-0.42145,-0.84064,-0.098295,1.2096,-1.1398,0.48625,-0.41644,0
0.47843,-0.59802,-0.039107,-0.34795,-0.85301,-0.40062,-0.85078,-0.09747,1.2311,-1.1478,0.49881,-0.4155,0
0.47787,-0.59767,-0.039598,-0.34853,-0.85936,-0.37965,-0.86104,-0.096649,1.2532,-1.1553,0.51199,-0.41404,0
0.47731,-0.5973,-0.040093,-0.3491,-0.86575,-0.35858,-0.87142,-0.095832,1.2761,-1.1623,0.52583,-0.41202,0
0.47675,-0.59689,-0.040594,-0.34965,-0.87217,-0.33745,-0.88188,-0.095019,1.2998,-1.1688,0.54041,-0.4094,0
0.47618,-0.59645,-0.0411,-0.35019,-0.87858,-0.31633,-0.8924,-0.094209,1.3244,-1.1748,0.55575,-0.40613,0
0.4756,-0.59597,-0.041613,-0.35071,-0.88494,-0.2953,-0.90294,-0.093404,1.3499,-1.1802,0.57193,-0.40219,0
0.47502,-0.59545,-0.042133,-0.35122,-0.8912,-0.27442,-0.91347,-0.092603,1.3765,-1.185,0.58898,-0.39754,0
0.47443,-0.5949,-0.04266,-0.35171,-0.89731,-0.25382,-0.92394,-0.091807,1.404,-1.1892,0.60696,-0.39214,0
0.47383,-0.5943,-0.043194,-0.35218,-0.90322,-0.23359,-0.93428,-0.091014,1.4327,-1.1928,0.62588,-0.38598,0
0.47322,-0.59366,-0.043736,-0.35263,-0.90887,-0.21387,-0.94443,-0.090226,1.4625,-1.1958,0.64578,-0.37903,0
0.4726,-0.59299,-0.044287,-0.35306,-0.91419,-0.19477,-0.95434,-0.089442,1.4934,-1.1981,0.66665,-0.3713,0
0.47197,-0.59226,-0.044844,-0.35348,-0.91913,-0.17644,-0.96392,-0.088662,1.5254,-1.1997,0.68848,-0.36279,0
0.47134,-0.5915,-0.045409,-0.35388,-0.92362,-0.15898,-0.97311,-0.087887,1.5584,-1.2007,0.71124,-0.35352,0
0.47069,-0.59071,-0.045981,-0.35427,-0.92763,-0.14251,-0.98186,-0.087116,1.5925,-1.2012,0.73487,-0.34354,0
0.47005,-0.58987,-0.046557,-0.35464,-0.93112,-0.1271,-0.99012,-0.086349,1.6274,-1.201,0.75931,-0.33288,0
0.46939,-0.58901,-0.047138,-0.355,-0.93407,-0.11281,-0.99785,-0.085587,1.6632,-1.2003,0.78447,-0.3216,0
0.46874,-0.58811,-0.047723,-0.35534,-0.93646,-0.09967,-1.005,-0.08483,1.6996,-1.1991,0.81027,-0.30976,0
0.46808,-0.58719,-0.048309,-0.35568,-0.93832,-0.087676,-1.0116,-0.084077,1.7366,-1.1974,0.83662,-0.29742,0
0.46742,-0.58625,-0.048896,-0.356,-0.93966,-0.076803,-1.0177,-0.083328,1.7742,-1.1954,0.86344,-0.28464,0
0.46676,-0.58529,-0.049484,-0.35632,-0.94049,-0.067006,-1.0233,-0.082584,1.812,-1.1929,0.89063,-0.27147,0
0.4661,-0.58432,-0.05007,-0.35663,-0.94087,-0.058225,-1.0283,-0.081844,1.8502,-1.1901,0.91814,-0.25798,0
0.46544,-0.58333,-0.050655,-0.35694,-0.94082,-0.050389,-1.0329,-0.081109,1.8886,-1.1869,0.9459,-0.24419,0
0.46479,-0.58234,-0.051237,-0.35724,-0.94038,-0.043424,-1.037,-0.080378,1.9272,-1.1835,0.97386,-0.23014,0
0.46414,-0.58133,-0.051816,-0.35753,-0.93959,-0.037253,-1.0407,-0.079652,1.9658,-1.1798,1.002,-0.21588,0
0.46349,-0.58032,-0.052392,-0.35782,-0.93849,-0.0318,-1.0441,-0.078931,2.0046,-1.1758,1.0302,-0.20141,0
0.46285,-0.5793,-0.052964,-0.35811,-0.93711,-0.026994,-1.0471,-0.078214,2.0433,-1.1715,1.0585,-0.18677,0
0.46221,-0.57827,-0.053532,-0.3584,-0.9355,-0.022767,-1.0499,-0.077502,2.082,-1.1671,1.0869,-0.17197,0
0.46158,-0.57724,-0.054096,-0.35868,-0.93367,-0.019055,-1.0524,-0.076794,2.1207,-1.1624,1.1153,-0.15702,0
0.46095,-0.57621,-0.054655,-0.35896,-0.93166,-0.015802,-1.0546,-0.076091,2.1593,-1.1575,1.1438,-0.14193,0
0.46033,-0.57517,-0.05521,-0.35924,-0.92948,-0.012956,-1.0567,-0.075393,2.1979,-1.1524,1.1722,-0.12672,0
0.45971,-0.57413,-0.05576,-0.35951,-0.92718,-0.010469,-1.0586,-0.074699,2.2364,-1.1471,1.2007,-0.11138,0
0.4591,-0.57308,-0.056306,-0.35978,-0.92475,-0.0083001,-1.0603,-0.07401,2.2749,-1.1416,1.2292,-0.095933,0
0.45849,-0.57204,-0.056847,-0.36006,-0.92223,-0.0064114,-1.0618,-0.073325,2.3132,-1.1359,1.2577,-0.080371,0
0.45788,-0.57099,-0.057384,-0.36032,-0.91962,-0.0047697,-1.0633,-0.072645,2.3515,-1.13,1.2862,-0.0647,0
0.45729,-0.56994,-0.057916,-0.36059,-0.91694,-0.0033453,-1.0647,-0.07197,2.3896,-1.1239,1.3147,-0.048924,0
0.4567,-0.56888,-0.058443,-0.36086,-0.91421,-0.0021119,-1.0659,-0.071299,2.4277,-1.1176,1.3432,-0.033046,0
0.45611,-0.56783,-0.058966,-0.36112,-0.91143,-0.0010462,-1.0671,-0.070633,2.4657,-1.1111,1.3716,-0.017068,0
0.45553,-0.56677,-0.059484,-0.36138,-0.90861,-0.00012794,-1.0682,-0.069971,2.5036,-1.1045,1.4001,-0.00099072,0
0.45495,-0.56571,-0.059997,-0.36164,-0.90576,0.00066118,-1.0693,-0.069315,2.5414,-1.0976,1.4285,0.015184,0
0.45438,-0.56465,-0.060506,-0.3619,-0.90289,0.0013371,-1.0702,-0.068662,2.5791,-1.0906,1.457,0.031453,0
0.45381,-0.56359,-0.06101,-0.36216,-0.90001,0.0019138,-1.0712,-0.068015,2.6167,-1.0835,1.4854,0.047818,0
0.45325,-0.56252,-0.061509,-0.36241,-0.89712,0.0024037,-1.0721,-0.067372,2.6541,-1.0761,1.5138,0.064275,0
0.45269,-0.56145,-0.062005,-0.36266,-0.89422,0.0028177,-1.073,-0.066733,2.6915,-1.0686,1.5422,0.080824,0
0.45214,-0.56039,-0.062495,-0.36292,-0.89132,0.0031654,-1.0738,-0.066099,2.7288,-1.0609,1.5705,0.097464,0
0.4516,-0.55931,-0.062982,-0.36317,-0.88843,0.0034552,-1.0747,-0.06547,2.766,-1.053,1.5989,0.11419,0
0.45106,-0.55824,-0.063463,-0.36341,-0.88554,0.0036945,-1.0755,-0.064845,2.8032,-1.0449,1.6272,0.13101,0
0.45052,-0.55717,-0.063941,-0.36366,-0.88266,0.0038899,-1.0763,-0.064225,2.8402,-1.0367,1.6555,0.14792,0
0.44999,-0.55609,-0.064414,-0.36391,-0.8798,0.0040469,-1.0771,-0.06361,2.8771,-1.0283,1.6838,0.16491,0
0.44946,-0.55502,-0.064883,-0.36415,-0.87695,0.0041706,-1.0778,-0.062999,2.9139,-1.0198,1.7121,0.18199,0
0.44894,-0.55394,-0.065347,-0.36439,-0.87411,0.0042654,-1.0786,-0.062392,2.9506,-1.0111,1.7404,0.19915,0
0.44842,-0.55286,-0.065807,-0.36463,-0.8713,0.0043351,-1.0793,-0.06179,2.9872,-1.0022,1.7686,0.2164,0
0.44791,-0.55177,-0.066263,-0.36487,-0.8685,0.0043831,-1.0801,-0.061193,3.0238,-0.9932,1.7968,0.23373,0
0.4474,-0.55069,-0.066715,-0.36511,-0.86572,0.0044123,-1.0808,-0.0606,3.0602,-0.98402,1.825,0.25114,0
0.4469,-0.54961,-0.067163,-0.36534,-0.86297,0.0044254,-1.0816,-0.060011,3.0965,-0.97468,1.8532,0.26863,0
0.4464,-0.54852,-0.067606,-0.36558,-0.86023,0.0044244,-1.0823,-0.059427,3.1328,-0.96518,1.8814,0.2862,0
0.44591,-0.54743,-0.068045,-0.36581,-0.85752,0.0044115,-1.083,-0.058848,3.1689,-0.95553,1.9095,0.30385,0
0.44542,-0.54634,-0.068481,-0.36604,-0.85484,0.0043883,-1.0838,-0.058273,3.205,-0.94573,1.9377,0.32158,0
0.44494,-0.54525,-0.068912,-0.36627,-0.85218,0.0043564,-1.0845,-0.057702,3.2409,-0.93578,1.9658,0.33938,0
0.44446,-0.54416,-0.069339,-0.3665,-0.84954,0.0043169,-1.0853,-0.057136,3.2768,-0.92568,1.9939,0.35726,0
0.44398,-0.54307,-0.069762,-0.36673,-0.84693,0.0042712,-1.086,-0.056575,3.3126,-0.91543,2.0219,0.37521,0
0.44351,-0.54197,-0.070181,-0.36696,-0.84434,0.0042201,-1.0867,-0.056017,3.3482,-0.90504,2.05,0.39324,0
0.44304,-0.54088,-0.070596,-0.36718,-0.84179,0.0041645,-1.0875,-0.055464,3.3838,-0.8945,2.078,0.41133,0
0.44258,-0.53978,-0.071007,-0.3674,-0.83925,0.0041052,-1.0882,-0.054916,3.4193,-0.88382,2.106,0.4295,0
0.44212,-0.53869,-0.071415,-0.36763,-0.83675,0.0040429,-1.089,-0.054371,3.4547,-0.873,2.1339,0.44774,0
0.44167,-0.53759,-0.071818,-0.36785,-0.83427,0.003978,-1.0897,-0.053832,3.49,-0.86203,2.1619,0.46605,0
0.44122,-0.53649,-0.072218,-0.36807,-0.83181,0.0039111,-1.0905,-0.053296,3.5252,-0.85094,2.1898,0.48442,0
0.44078,-0.53539,-0.072613,-0.36828,-0.82939,0.0038426,-1.0912,-0.052765,3.5603,-0.8397,2.2177,0.50286,0
0.44034,-0.53429,-0.073005,-0.3685,-0.82699,0.0037729,-1.092,-0.052238,3.5953,-0.82833,2.2456,0.52137,0
0.4399,-0.53318,-0.073393,-0.36872,-0.82461,0.0037022,-1.0927,-0.051715,3.6302,-0.81682,2.2734,0.53994,0
0.43947,-0.53208,-0.073777,-0.36893,-0.82227,0.0036309,-1.0935,-0.051197,3.665,-0.80519,2.3012,0.55858,0
0.43904,-0.53098,-0.074158,-0.36914,-0.81995,0.0035592,-1.0943,-0.050682,3.6997,-0.79342,2.329,0.57728,0
0.43862,-0.52987,-0.074535,-0.36936,-0.81766,0.0034872,-1.095,-0.050172,3.7343,-0.78152,2.3568,0.59604,0
0.4382,-0.52876,-0.074908,-0.36957,-0.81539,0.0034153,-1.0958,-0.049666,3.7689,-0.7695,2.3845,0.61486,0
0.43779,-0.52766,-0.075277,-0.36978,-0.81315,0.0033434,-1.0966,-0.049165,3.8033,-0.75735,2.4122,0.63373,0
0.43737,-0.52655,-0.075643,-0.36998,-0.81094,0.0032718,-1.0973,-0.048667,3.8377,-0.74507,2.4399,0.65267,0
0.43697,-0.52544,-0.076005,-0.37019,-0.80876,0.0032005,-1.0981,-0.048174,3.8719,-0.73267,2.4676,0.67167,0
0.43656,-0.52434,-0.076364,-0.3704,-0.8066,0.0031296,-1.0989,-0.047685,3.906,-0.72015,2.4952,0.69072,0
0.43617,-0.52323,-0.076719,-0.3706,-0.80447,0.0030592,-1.0997,-0.0472,3.9401,-0.70751,2.5228,0.70982,0
0.43577,-0.52212,-0.077071,-0.3708,-0.80236,0.0029894,-1.1004,-0.046719,3.9741,-0.69475,2.5503,0.72898,0
0.43538,-0.52101,-0.077418,-0.37101,-0.80028,0.0029202,-1.1012,-0.046242,4.0079,-0.68188,2.5778,0.74819,0
0.43499,-0.5199,-0.077763,-0.37121,-0.79823,0.0028517,-1.102,-0.045769,4.0417,-0.66889,2.6053,0.76746,0
0.43461,-0.51879,-0.078104,-0.37141,-0.7962,0.0027838,-1.1028,-0.0453,4.0753,-0.65578,2.6328,0.78677,0
0.43423,-0.51767,-0.078441,-0.37161,-0.7942,0.0027167,-1.1036,-0.044835,4.1089,-0.64256,2.6602,0.80614,0
0.43386,-0.51656,-0.078775,-0.37181,-0.79223,0.0026503,-1.1043,-0.044374,4.1424,-0.62923,2.6876,0.82555,0
0.43348,-0.51545,-0.079106,-0.372,-0.79028,0.0025847,-1.1051,-0.043917,4.1758,-0.61579,2.715,0.84501,0
0.43312,-0.51434,-0.079433,-0.3722,-0.78836,0.0025199,-1.1059,-0.043464,4.2091,-0.60224,2.7423,0.86452,0
0.43275,-0.51323,-0.079756,-0.37239,-0.78646,0.0024558,-1.1067,-0.043014,4.2422,-0.58858,2.7696,0.88407,0
0.43239,-0.51211,-0.080077,-0.37259,-0.78459,0.0023925,-1.1075,-0.042569,4.2753,-0.57482,2.7968,0.90367,0
0.43204,-0.511,-0.080394,-0.37278,-0.78275,0.00233,-1.1083,-0.042128,4.3083,-0.56095,2.8241,0.92331,0
0.43168,-0.50989,-0.080708,-0.37297,-0.78093,0.0022683,-1.1091,-0.04169,4.3412,-0.54698,2.8512,0.94299,0
0.43134,-0.50877,-0.081018,-0.37316,-0.77914,0.0022073,-1.1098,-0.041256,4.374,-0.53291,2.8784,0.96272,0
0.43099,-0.50766,-0.081325,-0.37335,-0.77737,0.0021472,-1.1106,-0.040827,4.4067,-0.51874,2.9055,0.98248,0
0.43065,-0.50655,-0.081629,-0.37354,-0.77563,0.0020878,-1.1114,-0.0404,4.4393,-0.50447,2.9325,1.0023,0
0.43031,-0.50543,-0.081929,-0.37373,-0.77391,0.0020292,-1.1122,-0.039978,4.4718,-0.4901,2.9596,1.0221,0
0.42998,-0.50432,-0.082227,-0.37391,-0.77222,0.0019714,-1.113,-0.039559,4.5042,-0.47564,2.9865,1.042,0
