0.10184,-0.33112,0.089494,-0.14148,-0.043516,-0.026387
0.10082,-0.3278,0.088599,-0.14013,-0.042239,-0.025993
0.099814,-0.32453,0.087714,-0.13879,-0.040974,-0.025606
0.098817,-0.32128,0.086837,-0.13746,-0.03972,-0.025225
0.09783,-0.31807,0.085969,-0.13615,-0.038477,-0.024851
0.096853,-0.31489,0.08511,-0.13484,-0.037245,-0.024483
0.095885,-0.31174,0.084259,-0.13355,-0.036023,-0.024121
0.094927,-0.30862,0.083417,-0.13227,-0.034812,-0.023766
0.093979,-0.30553,0.082583,-0.131,-0.033612,-0.023416
0.09304,-0.30248,0.081758,-0.12975,-0.032422,-0.023072
0.09211,-0.29945,0.080941,-0.1285,-0.031242,-0.022735
0.09119,-0.29646,0.080132,-0.12727,-0.030073,-0.022403
0.090279,-0.29349,0.079331,-0.12605,-0.028914,-0.022077
0.089377,-0.29056,0.078537,-0.12484,-0.027765,-0.021756
0.088484,-0.28765,0.077752,-0.12364,-0.026627,-0.021442
0.0876,-0.28477,0.076975,-0.12246,-0.025498,-0.021132
0.086725,-0.28193,0.076206,-0.12128,-0.024379,-0.020828
0.085859,-0.27911,0.075444,-0.12012,-0.02327,-0.02053
0.085001,-0.27632,0.07469,-0.11896,-0.02217,-0.020237
0.084152,-0.27355,0.073943,-0.11782,-0.021081,-0.019949
0.083311,-0.27082,0.073204,-0.11668,-0.020001,-0.019666
0.082479,-0.26811,0.072472,-0.11556,-0.01893,-0.019388
0.081654,-0.26543,0.071747,-0.11445,-0.017869,-0.019115
0.080839,-0.26277,0.07103,-0.11335,-0.016817,-0.018847
0.080031,-0.26014,0.07032,-0.11226,-0.015775,-0.018584
0.079231,-0.25754,0.069617,-0.11118,-0.014742,-0.018326
0.07844,-0.25497,0.068921,-0.11011,-0.013718,-0.018073
0.077656,-0.25242,0.068232,-0.10904,-0.012703,-0.017824
0.07688,-0.24989,0.067549,-0.10799,-0.011697,-0.01758
0.076112,-0.24739,0.066874,-0.10695,-0.010701,-0.01734
0.075352,-0.24492,0.066205,-0.10592,-0.0097128,-0.017105
0.074599,-0.24247,0.065543,-0.1049,-0.0087338,-0.016875
0.073853,-0.24004,0.064888,-0.10389,-0.0077635,-0.016648
0.073115,-0.23764,0.064239,-0.10288,-0.006802,-0.016426
0.072385,-0.23527,0.063597,-0.10189,-0.0058491,-0.016208
0.071662,-0.23291,0.062961,-0.1009,-0.0049049,-0.015995
0.070946,-0.23059,0.062331,-0.099928,-0.0039691,-0.015785
0.070237,-0.22828,0.061708,-0.098962,-0.0030419,-0.01558
0.069535,-0.226,0.061091,-0.098005,-0.0021231,-0.015379
0.06884,-0.22374,0.06048,-0.097056,-0.0012126,-0.015181
0.068152,-0.2215,0.059875,-0.096117,-0.00031045,-0.014988
0.067471,-0.21928,0.059277,-0.095186,0.00058345,-0.014798
0.066797,-0.21709,0.058684,-0.094264,0.0014692,-0.014612
0.06613,-0.21492,0.058097,-0.09335,0.0023467,-0.01443
0.065469,-0.21277,0.057516,-0.092445,0.0032162,-0.014252
0.064815,-0.21064,0.056941,-0.091549,0.0040776,-0.014077
0.064167,-0.20854,0.056371,-0.090661,0.0049311,-0.013906
0.063526,-0.20645,0.055808,-0.089781,0.0057766,-0.013738
0.062891,-0.20439,0.055249,-0.088909,0.0066143,-0.013574
0.062263,-0.20234,0.054697,-0.088045,0.0074441,-0.013413
0.061641,-0.20032,0.05415,-0.087189,0.0082661,-0.013256
0.061025,-0.19831,0.053608,-0.086342,0.0090805,-0.013102
0.060415,-0.19633,0.053072,-0.085502,0.0098871,-0.012951
0.059811,-0.19437,0.052541,-0.08467,0.010686,-0.012804
0.059214,-0.19242,0.052016,-0.083846,0.011477,-0.012659
0.058622,-0.1905,0.051495,-0.083029,0.012261,-0.012518
0.058036,-0.18859,0.05098,-0.08222,0.013038,-0.01238
0.057456,-0.18671,0.05047,-0.081419,0.013807,-0.012245
0.056882,-0.18484,0.049966,-0.080625,0.014568,-0.012113
0.056314,-0.18299,0.049466,-0.079838,0.015322,-0.011984
0.055751,-0.18116,0.048971,-0.079058,0.016069,-0.011858
0.055194,-0.17935,0.048481,-0.078286,0.016809,-0.011735
0.054642,-0.17756,0.047996,-0.077521,0.017541,-0.011615
0.054096,-0.17578,0.047516,-0.076763,0.018266,-0.011497
0.053556,-0.17402,0.047041,-0.076013,0.018984,-0.011383
0.053021,-0.17228,0.04657,-0.075269,0.019695,-0.011271
0.052491,-0.17056,0.046105,-0.074532,0.020399,-0.011161
0.051966,-0.16885,0.045643,-0.073801,0.021096,-0.011055
0.051447,-0.16717,0.045187,-0.073078,0.021785,-0.010951
0.050933,-0.16549,0.044735,-0.072361,0.022468,-0.010849
0.050424,-0.16384,0.044287,-0.071651,0.023144,-0.01075
0.04992,-0.1622,0.043844,-0.070948,0.023813,-0.010654
0.049421,-0.16058,0.043406,-0.070251,0.024475,-0.01056
0.048927,-0.15897,0.042971,-0.06956,0.025131,-0.010468
0.048438,-0.15738,0.042541,-0.068876,0.025779,-0.010379
0.047954,-0.15581,0.042116,-0.068198,0.026421,-0.010292
0.047475,-0.15425,0.041694,-0.067527,0.027056,-0.010207
0.047001,-0.15271,0.041277,-0.066861,0.027685,-0.010125
0.046531,-0.15118,0.040864,-0.066202,0.028307,-0.010045
0.046066,-0.14967,0.040456,-0.065549,0.028922,-0.009967
0.045605,-0.14817,0.040051,-0.064902,0.029531,-0.0098914
0.04515,-0.14669,0.03965,-0.06426,0.030133,-0.0098178
0.044698,-0.14522,0.039253,-0.063625,0.030728,-0.0097464
0.044252,-0.14377,0.038861,-0.062996,0.031318,-0.0096771
0.04381,-0.14233,0.038472,-0.062372,0.0319,-0.0096098
0.043372,-0.14091,0.038087,-0.061754,0.032476,-0.0095445
0.042938,-0.1395,0.037706,-0.061142,0.033046,-0.0094812
0.042509,-0.13811,0.037329,-0.060535,0.03361,-0.0094199
0.042084,-0.13672,0.036955,-0.059934,0.034167,-0.0093605
0.041664,-0.13536,0.036585,-0.059339,0.034718,-0.0093029
0.041247,-0.134,0.036219,-0.058749,0.035263,-0.0092473
0.040835,-0.13266,0.035857,-0.058164,0.035801,-0.0091935
0.040427,-0.13134,0.035498,-0.057585,0.036333,-0.0091414
0.040023,-0.13002,0.035143,-0.057011,0.036859,-0.0090912
0.039623,-0.12872,0.034791,-0.056442,0.037379,-0.0090427
0.039227,-0.12744,0.034443,-0.055879,0.037893,-0.0089959
0.038835,-0.12616,0.034098,-0.05532,0.038401,-0.0089508
0.038447,-0.1249,0.033757,-0.054767,0.038902,-0.0089074
0.038063,-0.12365,0.033419,-0.054219,0.039398,-0.0088656
0.037682,-0.12241,0.033085,-0.053676,0.039887,-0.0088254
0.037306,-0.12119,0.032754,-0.053138,0.04037,-0.0087868
0.036933,-0.11998,0.032426,-0.052604,0.040848,-0.0087498
0.036564,-0.11878,0.032102,-0.052076,0.041319,-0.0087143
0.036198,-0.11759,0.03178,-0.051552,0.041785,-0.0086803
0.035836,-0.11641,0.031462,-0.051033,0.042245,-0.0086478
0.035478,-0.11525,0.031148,-0.050519,0.042699,-0.0086168
0.035124,-0.1141,0.030836,-0.05001,0.043147,-0.0085872
0.034773,-0.11296,0.030527,-0.049505,0.043589,-0.008559
0.034425,-0.11183,0.030222,-0.049005,0.044025,-0.0085322
0.034081,-0.11071,0.029919,-0.048509,0.044456,-0.0085067
0.03374,-0.1096,0.02962,-0.048018,0.04488,-0.0084826
0.033403,-0.10851,0.029323,-0.047531,0.045299,-0.0084598
0.033069,-0.10742,0.02903,-0.047049,0.045713,-0.0084383
0.032739,-0.10635,0.028739,-0.046571,0.04612,-0.0084181
0.032412,-0.10528,0.028452,-0.046097,0.046523,-0.0083991
0.032088,-0.10423,0.028167,-0.045628,0.046919,-0.0083814
0.031767,-0.10319,0.027885,-0.045163,0.04731,-0.0083649
0.03145,-0.10216,0.027606,-0.044702,0.047695,-0.0083495
0.031135,-0.10113,0.02733,-0.044245,0.048074,-0.0083353
0.030824,-0.10012,0.027056,-0.043793,0.048448,-0.0083223
0.030516,-0.099122,0.026785,-0.043344,0.048817,-0.0083103
0.030211,-0.09813,0.026517,-0.042899,0.04918,-0.0082995
0.029909,-0.097149,0.026252,-0.042459,0.049538,-0.0082898
0.02961,-0.096177,0.025989,-0.042023,0.04989,-0.0082811
0.029314,-0.095216,0.025729,-0.04159,0.050236,-0.0082734
0.029021,-0.094263,0.025472,-0.041161,0.050578,-0.0082668
0.028731,-0.093321,0.025217,-0.040736,0.050914,-0.0082612
0.028444,-0.092388,0.024964,-0.040315,0.051244,-0.0082565
0.02816,-0.091464,0.024714,-0.039898,0.051569,-0.0082528
0.027878,-0.090549,0.024467,-0.039485,0.051889,-0.0082501
0.0276,-0.089643,0.024222,-0.039075,0.052204,-0.0082483
0.027324,-0.088747,0.02398,-0.038669,0.052513,-0.0082474
0.027051,-0.087859,0.02374,-0.038266,0.052817,-0.0082474
0.02678,-0.086981,0.023502,-0.037867,0.053116,-0.0082482
0.026513,-0.086111,0.023267,-0.037472,0.05341,-0.0082499
0.026248,-0.08525,0.023034,-0.03708,0.053699,-0.0082524
0.025985,-0.084397,0.022803,-0.036692,0.053982,-0.0082558
0.025725,-0.083553,0.022575,-0.036307,0.054261,-0.0082599
0.025468,-0.082718,0.022349,-0.035925,0.054534,-0.0082649
0.025214,-0.081891,0.022125,-0.035547,0.054802,-0.0082706
0.024962,-0.081072,0.021904,-0.035173,0.055066,-0.008277
0.024712,-0.080261,0.021685,-0.034801,0.055324,-0.0082842
0.024465,-0.079458,0.021468,-0.034433,0.055577,-0.0082921
0.024221,-0.078664,0.021253,-0.034069,0.055826,-0.0083006
0.023979,-0.077877,0.02104,-0.033707,0.056069,-0.0083099
0.023739,-0.077098,0.020829,-0.033349,0.056308,-0.0083198
0.023502,-0.076327,0.020621,-0.032994,0.056542,-0.0083304
0.023267,-0.075564,0.020414,-0.032642,0.056771,-0.0083416
0.023034,-0.074808,0.02021,-0.032293,0.056995,-0.0083534
0.022804,-0.07406,0.020008,-0.031947,0.057214,-0.0083658
0.022576,-0.07332,0.019807,-0.031605,0.057429,-0.0083789
0.02235,-0.072586,0.019609,-0.031265,0.057639,-0.0083924
0.022127,-0.07186,0.019413,-0.030928,0.057845,-0.0084066
0.021906,-0.071142,0.019218,-0.030595,0.058045,-0.0084212
0.021687,-0.07043,0.019026,-0.030264,0.058242,-0.0084364
0.02147,-0.069726,0.018836,-0.029936,0.058433,-0.0084521
0.021256,-0.069029,0.018647,-0.029611,0.05862,-0.0084683
0.021043,-0.068339,0.01846,-0.029289,0.058803,-0.008485
0.020833,-0.067655,0.018276,-0.02897,0.058981,-0.0085022
0.020625,-0.066979,0.018093,-0.028653,0.059155,-0.0085198
0.020418,-0.066309,0.017911,-0.02834,0.059324,-0.0085378
0.020214,-0.065646,0.017732,-0.028029,0.05949,-0.0085562
0.020012,-0.064989,0.017555,-0.027721,0.05965,-0.0085751
0.019812,-0.064339,0.017379,-0.027415,0.059807,-0.0085944
0.019614,-0.063696,0.017205,-0.027113,0.059959,-0.008614
0.019418,-0.063059,0.017033,-0.026813,0.060107,-0.008634
0.019224,-0.062428,0.016862,-0.026515,0.060251,-0.0086544
0.019032,-0.061804,0.016693,-0.026221,0.060391,-0.0086751
0.018842,-0.061186,0.016526,-0.025928,0.060527,-0.0086962
0.018653,-0.060574,0.016361,-0.025639,0.060659,-0.0087175
0.018467,-0.059968,0.016197,-0.025352,0.060787,-0.0087392
0.018282,-0.059369,0.016035,-0.025067,0.06091,-0.0087611
0.0181,-0.058775,0.015874,-0.024785,0.06103,-0.0087834
0.017919,-0.058187,0.015715,-0.024505,0.061147,-0.0088058
0.01774,-0.057605,0.015558,-0.024228,0.061259,-0.0088286
0.017562,-0.057029,0.015402,-0.023953,0.061367,-0.0088516
0.017387,-0.056459,0.015248,-0.023681,0.061472,-0.0088748
0.017213,-0.055894,0.015095,-0.023411,0.061573,-0.0088982
0.017041,-0.055335,0.014944,-0.023144,0.06167,-0.0089219
0.016871,-0.054782,0.014795,-0.022878,0.061764,-0.0089457
0.016702,-0.054234,0.014646,-0.022615,0.061854,-0.0089697
0.016535,-0.053692,0.0145,-0.022355,0.061941,-0.0089939
0.01637,-0.053155,0.014355,-0.022096,0.062024,-0.0090182
0.016206,-0.052623,0.014211,-0.02184,0.062104,-0.0090427
0.016044,-0.052097,0.014069,-0.021587,0.062181,-0.0090673
0.015884,-0.051576,0.013928,-0.021335,0.062254,-0.0090921
0.015725,-0.05106,0.013788,-0.021086,0.062324,-0.0091169
0.015568,-0.05055,0.01365,-0.020838,0.06239,-0.0091419
0.015412,-0.050044,0.013513,-0.020593,0.062453,-0.009167
0.015258,-0.049544,0.013378,-0.02035,0.062514,-0.0091921
0.015106,-0.049048,0.013244,-0.02011,0.062571,-0.0092173
0.014955,-0.048558,0.013112,-0.019871,0.062625,-0.0092426
0.014805,-0.048072,0.01298,-0.019634,0.062676,-0.009268
0.014657,-0.047591,0.01285,-0.0194,0.062724,-0.0092933
0.014511,-0.047116,0.012722,-0.019167,0.062769,-0.0093188
0.014366,-0.046644,0.012594,-0.018937,0.062811,-0.0093442
0.014222,-0.046178,0.012468,-0.018709,0.06285,-0.0093697
0.01408,-0.045716,0.012343,-0.018482,0.062887,-0.0093951
0.013939,-0.045259,0.01222,-0.018258,0.06292,-0.0094206
0.0138,-0.044806,0.012097,-0.018035,0.062951,-0.0094461
0.013662,-0.044358,0.011976,-0.017815,0.06298,-0.0094715
0.013525,-0.043915,0.011856,-0.017596,0.063006,-0.0094969
0.01339,-0.043476,0.011738,-0.017379,0.063029,-0.0095223
0.013256,-0.043041,0.01162,-0.017165,0.063049,-0.0095476
0.013124,-0.04261,0.011504,-0.016952,0.063068,-0.0095729
0.012993,-0.042184,0.011389,-0.016741,0.063083,-0.0095981
0.012863,-0.041762,0.011274,-0.016531,0.063097,-0.0096233
0.012734,-0.041345,0.011162,-0.016324,0.063108,-0.0096483
0.012607,-0.040931,0.01105,-0.016119,0.063116,-0.0096733
0.012481,-0.040522,0.010939,-0.015915,0.063123,-0.0096982
0.012356,-0.040117,0.01083,-0.015713,0.063127,-0.009723
0.012233,-0.039716,0.010721,-0.015513,0.063129,-0.0097477
0.01211,-0.039318,0.010614,-0.015314,0.063129,-0.0097723
0.011989,-0.038925,0.010508,-0.015118,0.063127,-0.0097968
0.01187,-0.038536,0.010402,-0.014923,0.063123,-0.0098212
0.011751,-0.038151,0.010298,-0.014729,0.063116,-0.0098454
0.011633,-0.037769,0.010195,-0.014538,0.063108,-0.0098695
0.011517,-0.037391,0.010093,-0.014348,0.063098,-0.0098934
0.011402,-0.037018,0.0099919,-0.01416,0.063086,-0.0099172
0.011288,-0.036647,0.0098918,-0.013973,0.063072,-0.0099408
0.011175,-0.036281,0.0097928,-0.013788,0.063057,-0.0099643
0.011064,-0.035918,0.0096947,-0.013605,0.063039,-0.0099876
0.010953,-0.035559,0.0095976,-0.013423,0.06302,-0.010011
0.010844,-0.035203,0.0095015,-0.013243,0.062999,-0.010034
0.010735,-0.034851,0.0094064,-0.013065,0.062977,-0.010057
0.010628,-0.034503,0.0093122,-0.012888,0.062953,-0.010079
0.010522,-0.034158,0.0092189,-0.012712,0.062927,-0.010102
0.010416,-0.033816,0.0091266,-0.012538,0.0629,-0.010124
0.010312,-0.033478,0.0090352,-0.012366,0.062871,-0.010146
0.010209,-0.033143,0.0089447,-0.012195,0.062841,-0.010168
0.010107,-0.032812,0.0088551,-0.012026,0.062809,-0.010189
0.010006,-0.032484,0.0087665,-0.011858,0.062776,-0.010211
0.0099062,-0.032159,0.0086787,-0.011692,0.062742,-0.010232
0.0098072,-0.031837,0.0085918,-0.011527,0.062706,-0.010253
0.0097091,-0.031519,0.0085057,-0.011364,0.062669,-0.010274
0.0096121,-0.031204,0.0084205,-0.011202,0.062631,-0.010294
0.009516,-0.030892,0.0083362,-0.011041,0.062592,-0.010314
0.0094209,-0.030583,0.0082527,-0.010882,0.062551,-0.010335
0.0093267,-0.030277,0.0081701,-0.010724,0.062509,-0.010354
0.0092335,-0.029974,0.0080883,-0.010568,0.062467,-0.010374
0.0091412,-0.029674,0.0080073,-0.010413,0.062423,-0.010393
0.0090499,-0.029378,0.0079271,-0.01026,0.062378,-0.010412
0.0089594,-0.029084,0.0078477,-0.010107,0.062331,-0.010431
0.0088699,-0.028793,0.0077691,-0.0099565,0.062284,-0.01045
0.0087812,-0.028505,0.0076913,-0.0098069,0.062236,-0.010468
0.0086934,-0.02822,0.0076143,-0.0096587,0.062187,-0.010486
0.0086066,-0.027938,0.007538,-0.0095118,0.062137,-0.010504
0.0085205,-0.027658,0.0074625,-0.0093662,0.062087,-0.010522
0.0084354,-0.027382,0.0073878,-0.0092219,0.062035,-0.010539
0.0083511,-0.027108,0.0073138,-0.0090789,0.061982,-0.010556
0.0082676,-0.026837,0.0072406,-0.0089371,0.061929,-0.010573
0.008185,-0.026569,0.0071681,-0.0087966,0.061875,-0.01059
0.0081032,-0.026303,0.0070963,-0.0086573,0.06182,-0.010606
0.0080222,-0.02604,0.0070252,-0.0085193,0.061764,-0.010622
0.007942,-0.025779,0.0069548,-0.0083825,0.061708,-0.010638
0.0078626,-0.025522,0.0068852,-0.0082469,0.061651,-0.010653
0.007784,-0.025266,0.0068162,-0.0081125,0.061593,-0.010669
0.0077062,-0.025014,0.006748,-0.0079793,0.061535,-0.010684
0.0076292,-0.024764,0.0066804,-0.0078473,0.061476,-0.010698
0.0075529,-0.024516,0.0066135,-0.0077164,0.061416,-0.010713
0.0074775,-0.024271,0.0065473,-0.0075868,0.061356,-0.010727
0.0074027,-0.024028,0.0064817,-0.0074582,0.061296,-0.010741
0.0073287,-0.023788,0.0064168,-0.0073308,0.061235,-0.010754
0.0072555,-0.02355,0.0063525,-0.0072046,0.061173,-0.010768
0.007183,-0.023314,0.0062889,-0.0070795,0.061111,-0.010781
0.0071112,-0.023081,0.0062259,-0.0069554,0.061048,-0.010794
0.0070401,-0.02285,0.0061636,-0.0068325,0.060985,-0.010806
0.0069697,-0.022622,0.0061018,-0.0067107,0.060921,-0.010818
