0.41038,1.5316,-0.41038,0.41792,-0.21994,0.042775
0.40896,1.5158,-0.40289,0.41364,-0.21721,0.042595
0.5559,1.8328,-0.69166,0.51869,-0.25637,0.058912
0.54999,1.8127,-0.68383,0.51323,-0.25427,0.058833
0.54416,1.7928,-0.67608,0.50765,-0.25362,0.058929
0.53843,1.7731,-0.66838,0.50215,-0.25289,0.059122
0.53279,1.7537,-0.66075,0.49664,-0.25195,0.059497
0.52724,1.7345,-0.65317,0.49131,-0.25043,0.059842
0.45611,1.9719,-0.73491,0.58599,-0.22283,0.07466
0.4513,1.9502,-0.72659,0.57985,-0.22095,0.074448
0.44657,1.9289,-0.71835,0.57362,-0.21994,0.074596
0.4426,1.9074,-0.71127,0.55833,-0.22503,0.069804
0.43871,1.8862,-0.70426,0.54381,-0.22923,0.065639
0.43523,1.8625,-0.6949,0.53689,-0.22844,0.065954
0.33817,2.0883,-0.80735,0.62654,-0.19412,0.077221
0.33467,2.0655,-0.79822,0.62009,-0.1926,0.07716
0.3357,2.0402,-0.79748,0.60805,-0.19693,0.076103
0.33303,2.0174,-0.78983,0.59232,-0.20191,0.072604
0.22394,2.2027,-0.90294,0.66961,-0.16268,0.081205
0.22168,2.1786,-0.89276,0.66281,-0.16155,0.081206
0.22359,2.1515,-0.89168,0.64988,-0.16624,0.080713
0.22216,2.1274,-0.88331,0.63284,-0.17219,0.077926
0.22084,2.1034,-0.87513,0.61594,-0.17822,0.07517
0.21954,2.0798,-0.86697,0.59995,-0.18344,0.072645
0.082843,2.2481,-0.99945,0.67295,-0.13223,0.082202
0.082139,2.2235,-0.98821,0.66636,-0.13124,0.082236
0.085247,2.1954,-0.98609,0.65336,-0.1358,0.082377
0.085428,2.1705,-0.97703,0.63605,-0.14223,0.080556
0.08569,2.1459,-0.96815,0.61892,-0.14873,0.078719
0.085973,2.1216,-0.95933,0.6025,-0.15468,0.076944
0.090105,2.0941,-0.95837,0.58987,-0.16015,0.077298
0.094875,2.0662,-0.95504,0.57765,-0.16479,0.077407
